;;;;
;;;;
;;;;
;;;;
Koncentrované krmení;šroty;Luskoviny;;
Koncentrované krmení;CCM / LKS;CCM;;
Koncentrované krmení;CCM / LKS;LKS;;
Koncentrované krmení;směsy pro telata;;;
Koncentrované krmení;směsy pro selata;;;
Koncentrované krmení;Pícniny;;;
Koncentrované krmení;Olejniny;;;
Koncentrované krmení;Luskoviny;;;
Koncentrované krmení;Okopaniny;;;
Koncentrované krmení;Průmyslová krmiva;otruby;;
Koncentrované krmení;Průmyslová krmiva;krmné mouky a klíčky;;
Koncentrované krmení;Průmyslová krmiva;pivovarské mláto;;
Koncentrované krmení;Průmyslová krmiva;cukrovarské řízky;;
Koncentrované krmení;Průmyslová krmiva;extrahované šroty;;
Koncentrované krmení;Průmyslová krmiva;řepka;;
Koncentrované krmení;Průmyslová krmiva;výpalky;;
Koncentrované krmení;Průmyslová krmiva;pokrutiny;;
Koncentrované krmení;Průmyslová krmiva;melasa;;
Koncentrované krmení;Průmyslová krmiva;okopaniny zbytky;;
Koncentrované krmení;Průmyslová krmiva;ovoce;;
Koncentrované krmení;Průmyslová krmiva;zelenina;;
Objemné krmení;sláma;;;
Objemné krmení;;;;
Objemné krmení;sena;jetelové;;
Objemné krmení;sena;travní;;
Objemné krmení;;;;
Objemné krmení;směsky;jetelové;;
Objemné krmení;směsky;travní;;
Objemné krmení;Senáže;jetelové;;
Objemné krmení;Senáže;travní;;
Objemné krmení;;;;
Objemné krmení;Siláže;kukuřiční;;
;;;;
;;;;
;;;;
Hygiena;Rukavice a další prostředky;;;
Hygiena;Chemie;;;
Hygiena;Chemie;;;
Hygiena;Chemie;;;
Hygiena;Stroje;Vapky;;
Hygiena;Stroje;;;
Hygiena;Služby;Výšková práce;;
Hygiena;Služby;Úklid kanceláře;;
;;;;
;;;;
;;;;
;;;;
Stavby a rekonstrukce;Mléčný skot;Stáje;Obloukové haly;
Stavby a rekonstrukce;Mléčný skot;Stáje;;
Stavby a rekonstrukce;Mléčný skot;Stáje;;
Stavby a rekonstrukce;Mléčný skot;Stáje;;
Stavby a rekonstrukce;Mléčný skot;Stáje;;
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Mléčný skot;Telata;ustájení;
Stavby a rekonstrukce;Mléčný skot;Telata;krmený systémy;
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Lehací boxy;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Žlabové zábrany;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Hrazení pro skot;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Branky a sloupky;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Gumové matrace;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Napájení skotu;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Stájové klima;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Fixační klece pro skot;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Vážení skotu;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Drbadla;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Systémy krmení;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Zásobníky a dopravníky;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Spojovací a kotvicí materiál;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Automatizované systémy řízení;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;gumy a rošty;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;osvětlení stájí;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;držáky lizů;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;dávkovače;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;kartáče;
Stavby a rekonstrukce;Mléčný skot;Vybavení stáje;Automatické vyhrnování kejdy;
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Mléčný skot;Venku;Elektriké ohradníky;
Stavby a rekonstrukce;Mléčný skot;Venku;Branky a sloupky;
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Mléčný skot;Dojírny;Rybinové dojírny;
Stavby a rekonstrukce;Mléčný skot;Dojírny;Dojicí roboty;
Stavby a rekonstrukce;Mléčný skot;Dojírny;Tandemové dojírny;
Stavby a rekonstrukce;Mléčný skot;Dojírny;Paralelní dojírny;
Stavby a rekonstrukce;Mléčný skot;Dojírny;Kruhové dojírny;
Stavby a rekonstrukce;Mléčný skot;Dojírny;Mobilní dojírny;
Stavby a rekonstrukce;Mléčný skot;Dojírny;Náhradní díly;
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Přítlak - rychlý odchod
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Přihaněč
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Dojicí stroj
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Měření nádoje
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Zdroje podtlaku
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Doprava a chlazení mléka
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Vitalita
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Identifikace
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Vážení a selekce zvířat
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Software dojiren
Stavby a rekonstrukce;Mléčný skot;Dojírny;Vybavení dojírny;Dezinfekční vany nebo automatu
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Mléčný skot;;;
Stavby a rekonstrukce;Prasata;Ustájení prasat;Hrazení a branky;
Stavby a rekonstrukce;Prasata;Ustájení prasat;Fixační klece;
Stavby a rekonstrukce;Prasata;Ustájení prasat;Porodní klece a kotce;
Stavby a rekonstrukce;Prasata;Ustájení prasat;Koryta;
Stavby a rekonstrukce;Prasata;Ustájení prasat;Výhřevné desky;
Stavby a rekonstrukce;Prasata;Ustájení prasat;Rošty;
Stavby a rekonstrukce;Prasata;Ustájení prasat;Vyhrnování kejdy;
Stavby a rekonstrukce;Prasata;Stájové klima;Systémy ventilace;
Stavby a rekonstrukce;Prasata;Stájové klima;Přívody vzduchu;
Stavby a rekonstrukce;Prasata;Stájové klima;Vývody vzduchu;
Stavby a rekonstrukce;Prasata;Stájové klima;Servomotory;
Stavby a rekonstrukce;Prasata;Stájové klima;Klimapočítače;
Stavby a rekonstrukce;Prasata;Stájové klima;Nouzové otvírání;
Stavby a rekonstrukce;Prasata;Stájové klima;Systém alarmu;
Stavby a rekonstrukce;Prasata;Stájové klima;Software;
Stavby a rekonstrukce;Prasata;Stájové klima;Topení;
;;Stájové klima;chlazení;
Stavby a rekonstrukce;Prasata;Krmení a napájení;Zásobníky a dopravníky krmiv;
Stavby a rekonstrukce;Prasata;Krmení a napájení;Suché krmení;
Stavby a rekonstrukce;Prasata;Krmení a napájení;Automatické krmné boxy;
Stavby a rekonstrukce;Prasata;Krmení a napájení;Napájení prasat;
Stavby a rekonstrukce;Prasata;Krmení a napájení;Tekuté krmení;
Stavby a rekonstrukce;Prasata;Stájové doplňky;Kapacitní čidla;
Stavby a rekonstrukce;Prasata;Stájové doplňky;Kafilerní vozíky;
Stavby a rekonstrukce;Prasata;Stájové doplňky;Hračky;
Stavby a rekonstrukce;Prasata;;;
Stavby a rekonstrukce;Prasata;;;
Stavby a rekonstrukce;Drůbez;Výkrm brojlerových kuřat;osvětlení drůbeze;
Stavby a rekonstrukce;Drůbez;;systemy-napajeni;
Stavby a rekonstrukce;Drůbez;;retezove-krmeni-a-prislusenstvi;
Stavby a rekonstrukce;Drůbez;;lpv-drubez;
Stavby a rekonstrukce;Drůbez;;horkovzdusne-topidlo-;
Stavby a rekonstrukce;Drůbez;;zvedaci-systemy;
Stavby a rekonstrukce;Drůbez;;Topicí systémy;
Stavby a rekonstrukce;Drůbez;;krmení;
Stavby a rekonstrukce;Drůbez;;napájení;
Stavby a rekonstrukce;Drůbez;;dopravniky;
Stavby a rekonstrukce;Drůbez;Rozmnožovací chovy;osvětlení;
Stavby a rekonstrukce;Drůbez;;zvedací systémy;
Stavby a rekonstrukce;Drůbez;;Systémy krmení;
Stavby a rekonstrukce;Drůbez;;Systém napájení;
Stavby a rekonstrukce;Drůbez;Chov nosnic;osvětlení;
Stavby a rekonstrukce;Drůbez;;volierový systémy;
Stavby a rekonstrukce;Drůbez;;;
Stavby a rekonstrukce;Drůbez;Odchov kuřic;osvětlení;
Stavby a rekonstrukce;Drůbez;;volierový systémy;
Stavby a rekonstrukce;Drůbez;;krmítka;
Stavby a rekonstrukce;Drůbez;;;
Stavby a rekonstrukce;Drůbez;;;
Stavby a rekonstrukce;Ovce a kozy;Ustájení ovce a kozy;Napájení ovcí a koz – napájecí žlaby;
Stavby a rekonstrukce;Ovce a kozy;Ustájení ovce a kozy;Krmidla  příkrmiště  jesle pro ovce a kozy;
Stavby a rekonstrukce;Ovce a kozy;Ustájení ovce a kozy;Chovatelské potřeby pro odchov ovcí a koz;
Stavby a rekonstrukce;Ovce a kozy;Ustájení ovce a kozy;Dojírny pro ovce a kozy;
Stavby a rekonstrukce;Ovce a kozy;Technologie pro chov;Manipulační uličky pro ovce a kozy;
Stavby a rekonstrukce;Ovce a kozy;Technologie pro chov;Elektrické ohradníky a jejich části (zdroje  vodiče  sloupky  izolátory);
Stavby a rekonstrukce;Ovce a kozy;Krmiva pro ovce a kozy;Minerální lizy;
Stavby a rekonstrukce;Ovce a kozy;Dojení ovcí a koz;dojírna;
Stavby a rekonstrukce;Ovce a kozy;Dojení ovcí a koz;strojovna;
Stavby a rekonstrukce;Ovce a kozy;Dojení ovcí a koz;mléčnice;
Stavby a rekonstrukce;Ovce a kozy;Dojení ovcí a koz;stání dojírny;
Stavby a rekonstrukce;Ovce a kozy;Dojení ovcí a koz;soustrojí vývěvy;
Stavby a rekonstrukce;Ovce a kozy;Dojení ovcí a koz;rozvodů podtlaků mléka a dezinfekce;
Stavby a rekonstrukce;Ovce a kozy;Dojení ovcí a koz;dojících strojů;
Stavby a rekonstrukce;Ovce a kozy;Dojení ovcí a koz;dopravy mléka;
Stavby a rekonstrukce;Ovce a kozy;Dojení ovcí a koz;dezinfekční vany nebo automatu;
Stavby a rekonstrukce;Ovce a kozy;Vybavení dojírny;Přítlak - rychlý odchod;
Stavby a rekonstrukce;Ovce a kozy;Vybavení dojírny;Přihaněč;
Stavby a rekonstrukce;Ovce a kozy;Vybavení dojírny;Dojicí stroj ramena;
Stavby a rekonstrukce;Ovce a kozy;Vybavení dojírny;Měření nádoje;
Stavby a rekonstrukce;Ovce a kozy;Vybavení dojírny;Zdroje podtlaku;
Stavby a rekonstrukce;Ovce a kozy;Vybavení dojírny;Doprava a chlazení mléka;
Stavby a rekonstrukce;Ovce a kozy;Vybavení dojírny;Vitalita;
Stavby a rekonstrukce;Ovce a kozy;Vybavení dojírny;Identifikace;
Stavby a rekonstrukce;Ovce a kozy;Vybavení dojírny;Vážení a selekce zvířat;
Stavby a rekonstrukce;Koně;;;
Stavby a rekonstrukce;Koně;;;
Stavby a rekonstrukce;Koně;;;
Stavby a rekonstrukce;Hnojiště a jímky;hnojiště;;
Stavby a rekonstrukce;Hnojiště a jímky;Jímky;;
Stavby a rekonstrukce;Hnojiště a jímky;Míchadla;;
Stavby a rekonstrukce;Hnojiště a jímky;Čerpadla;;
Stavby a rekonstrukce;Hnojiště a jímky;Ultrazvukové čidlo;;
Stavby a rekonstrukce;Hnojiště a jímky;Separátor;;
Stavby a rekonstrukce;Hnojiště a jímky;Umístění separátoru;;
Stavby a rekonstrukce;Hnojiště a jímky;Potrubí;;
Stavby a rekonstrukce;Hnojiště a jímky;Obslužná plošina;;
Stavby a rekonstrukce;Hnojiště a jímky;Technologická elektroinstalace;;
Stavby a rekonstrukce;;;;
Stavby a rekonstrukce;Výroba energie;Výroba tepla;teplovodní a horkovodní kotle;
Stavby a rekonstrukce;Výroba energie;Výroba tepla;parní kotle;
Stavby a rekonstrukce;Výroba energie;Výroba tepla;plynové zářiče;
Stavby a rekonstrukce;Výroba energie;Výroba tepla;teplovzdušné agregáty;
Stavby a rekonstrukce;Výroba energie;Výroba tepla;tepelná čerpadla;
Stavby a rekonstrukce;Výroba energie;Výroba tepla;solární kolektory;
Stavby a rekonstrukce;Výroba energie;Výroba tepla;kogenerační jednotky;
Stavby a rekonstrukce;Výroba energie;Výroba tepla;ORC turbíny;
Stavby a rekonstrukce;Výroba energie;Výroba tepla;kotle s parní odběrovou nebo kondenzační turbínou.;
Stavby a rekonstrukce;Výroba energie;;;
Stavby a rekonstrukce;Výroba energie;Výroba plynu;Bioplynové stanice;
Stavby a rekonstrukce;Výroba energie;;;
Stavby a rekonstrukce;Výroba energie;;;
Stavby a rekonstrukce;Výroba energie;Výroba elektrické energie;Bioplynové stanice;
Stavby a rekonstrukce;Výroba energie;Výroba elektrické energie;Solární panely;
Stavby a rekonstrukce;Výroba energie;;;
Stavby a rekonstrukce;Výroba energie;;;
Stavby a rekonstrukce;Výroba energie;;;
Stavby a rekonstrukce;Výroba energie;;;
Stavby a rekonstrukce;Výroba energie;Výroba nafty;Lisovací zařízení;
Stavby a rekonstrukce;Výroba energie;;;
Stavby a rekonstrukce;Výroba energie;Výroba chladu;Kompresorové chlazení;
Stavby a rekonstrukce;Výroba energie;Výroba chladu;Absorpční chlazení;
Stavby a rekonstrukce;;;;
Stavby a rekonstrukce;;;;
Stavby a rekonstrukce;;;;
Stavby a rekonstrukce;;;;
Stavby a rekonstrukce;;;;
Stavby a rekonstrukce;Zpracování surovin;sušárny zemědělských komodit;;
Stavby a rekonstrukce;Zpracování surovin;sušárny ostatních materiálů;;
Stavby a rekonstrukce;Zpracování surovin;peletizační linky;;
Stavby a rekonstrukce;Zpracování surovin;Briketovací linky;;
Stavby a rekonstrukce;Zpracování surovin;balící stroje a linky;;
Stavby a rekonstrukce;Zpracování surovin;plnící stroje;;
Stavby a rekonstrukce;Zpracování surovin;čističky;;
Stavby a rekonstrukce;;;;
Stavby a rekonstrukce;Projekční činnost staveb a technologií;studie proveditelnosti;;
Stavby a rekonstrukce;Projekční činnost staveb a technologií;zpracování dokumentace o ochraně před výbuchem;;
Stavby a rekonstrukce;Projekční činnost staveb a technologií;projekce měření a regulace;;
Stavby a rekonstrukce;Projekční činnost staveb a technologií;dotační management;;
Stavby a rekonstrukce;Projekční činnost staveb a technologií;zpracování posudků EIA;;
Stavby a rekonstrukce;Projekční činnost staveb a technologií;zpracování rozpočtů;;
Stavby a rekonstrukce;Projekční činnost staveb a technologií;autorský a technický dozor a další.;;
Stavby a rekonstrukce;Projekční činnost staveb a technologií;automatizované systémy řízení;;
Stavby a rekonstrukce;;;;
Stavby a rekonstrukce;  ;;;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;plastové zásobníky;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;ocelová (nerezová) sila a zásobníky;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;násypky;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;dopravníky;pásové
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;dopravníky;trubicové
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;dopravníky;šnekové
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;dopravníky;spádové
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;dopravníky;pneumatické
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;dopravníky;elevátory
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;dopravníky;redlerové
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;vážící a třídící systémy;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;míchací a dávkovací systémy;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;posklizňové linky;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;výrobny krmných směsí;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;míchárny hnojiv a další.;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;linky na drcení a třídění materiálů;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;výdejní místa;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;granulační linky;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;balící stroje a linky;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;filtrační systémy;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;;
Stavby a rekonstrukce;Skladování a zpracovnání;sypkých hmot;;
Stavby a rekonstrukce;Skladování a zpracovnání;tekutiny;vany;
Stavby a rekonstrukce;Skladování a zpracovnání;tekutiny;míchací a dávkovací systémy;
Stavby a rekonstrukce;Skladování a zpracovnání;tekutiny;linky na míchání kapalin;
Stavby a rekonstrukce;Skladování a zpracovnání;tekutiny;tlakové nádoby;
Stavby a rekonstrukce;Skladování a zpracovnání;tekutiny;jímky a nádrže;
Stavby a rekonstrukce;Skladování a zpracovnání;tekutiny;potrubní rozvody.;
Stavby a rekonstrukce;Skladování a zpracovnání;tekutiny;filtrační systémy;
Stavby a rekonstrukce;Skladování a zpracovnání;tekutiny;plastové zásobníky;
Stavby a rekonstrukce;Skladování a zpracovnání;tekutiny;ocelová (nerezová) sila a zásobníky;
Stavby a rekonstrukce;Skladování a zpracovnání;plynu;tlakové nádoby;
Stavby a rekonstrukce;Skladování a zpracovnání;plynu;čisticí systémy;
Stavby a rekonstrukce;Skladování a zpracovnání;plynu;potruby;
Stavby a rekonstrukce;Skladování a zpracovnání;chemikálie;;
Stavby a rekonstrukce;;;;
Stavby a rekonstrukce;Zateplení;;;
Stavby a rekonstrukce;Výměna oken;;;
;;;;
;;;;
Spotřební zboží;Obaly;folie;;
Spotřební zboží;Obaly;palety;;
Spotřební zboží;Obaly;big bagy;;
Spotřební zboží;Obaly;plechové sudy;;
Spotřební zboží;Obaly;plastové obaly (kanistr;;
Spotřební zboží;Obaly;papírové obaly (kartony;;
Spotřební zboží;Malá elektronika;Rychlovarný konve;;
Spotřební zboží;Malá elektronika;Stolní lampičky;;
Spotřební zboží;Malá elektronika;;;
Spotřební zboží;Malá elektronika;;;
Spotřební zboží;Velká elektornika;Pračky;;
Spotřební zboží;Velká elektornika;Susička;;
Spotřební zboží;Velká elektornika;Ledničky;;
Spotřební zboží;Velká elektornika;;;
Spotřební zboží;Velká elektornika;;;
Spotřební zboží;Všechno do kanceláře;PC;;
Spotřební zboží;Všechno do kanceláře;Tiskárna;;
Spotřební zboží;Všechno do kanceláře;Papír;;
Spotřební zboží;Všechno do kanceláře;Nábytek;;
Spotřební zboží;Pracovní oblečení;;;
Spotřební zboží;;;;
Spotřební zboží;Knihy;;;
Spotřební zboží;Software;;;
Spotřební zboží;;;;
Spotřební zboží;;;;
Spotřební zboží;;;;
Spotřební zboží;;;;
Spotřební zboží;;;;
;;;;
;;;;
;;;;
;;;;
Poštřiky;Aficidy: přípravky určené k hubení mšic;;;
Poštřiky;Akaricidy: přípravky určené k hubení roztočů;;;
Poštřiky;Algicidy: přípravky určené k hubení řas;;;
Poštřiky;Arborocidy: pesticidy určené k hubení stromů a keřů;;;
Poštřiky;Avicidy: přípravky určené k hubení ptáků;;;
Poštřiky;Fungicidy: prostředky určené k ochraně před houbovými chorobami;;;
Poštřiky;Herbicidy: pesticidy určené k hubení rostlin (plevelů);;;
Poštřiky;Insekticidy: přípravky určené k hubení hmyzu (dezinsekce);;;
Poštřiky;Molluskocidy: prostředky určené k hubení měkkýšů;;;
Poštřiky;Nematocidy: prostředky určené k hubení hlístic a jiných červů;;;
Poštřiky;Piscicidy: přípravky určené k hubení ryb;;;
Poštřiky;Rodenticidy: přípravky určené k hubení hlodavců (deratizace);;;
Poštřiky;Graminicidy: přípravky určené k zastavení růstu jednoděložných trav;;;
Hnoje;statková;močůvka;;
Hnoje;statková;hnuj;konský;
Hnoje;statková;hnuj;kravský;
Hnoje;statková;hnuj;slepičí trus;
Hnoje;statková;hnuj;prasecí;
Hnoje;průmyslová hnojiva;dusíkatá hnojiva;;
Hnoje;průmyslová hnojiva;fosforečná hnojiva;;
Hnoje;průmyslová hnojiva;draselná hnojiva;;
Hnoje;průmyslová hnojiva;vápenatá hnojiva;;
Hnoje;průmyslová hnojiva;Vícesložková hnojiva;NPK;
Hnoje;Separát;;;
Hnoje;kompost;;;
Hnoje;ekologická hnojiva;;;
Hnoje;ekologická hnojiva;;;
Hnoje;ekologická hnojiva;;;
Hnoje;ekologická hnojiva;;;
;;;;
;;;;
Zaměstnance;Zootechnik;;;
Zaměstnance;traktorista;;;
Zaměstnance;kombajnista;;;
Zaměstnance;Opravář / dílenskou práci;;;
Zaměstnance;Obchodník;;;
Zaměstnance;Pozice;Manager;;
Zaměstnance;Pozice;Ředitel;;
Zaměstnance;Pozice;Koordinátor;;
Zaměstnance;Pozice;Planner;;
